spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,StnX,StnY,X0,Y0,X,Y,
2,0.235628277,0.729146719,-1.866380453,0.999872208,0.260164231,0.627490938,-1.812193513,0.999830425,0.292564243,0.61366874,-1.813352227,0.999836445,0.320007861,0.600327492,-1.814145684,0.999821782,0.175393716,0.659676611,-1.784075975,0.999785006,0.145057216,0.669911504,-1.783071876,0.999738216,0.116695382,0.67859441,-1.783478379,0.999676883,0.360729039,0.605968058,-1.260359287,0.999863327,0.087477982,0.707124829,-1.103747249,0.999779046,0.310913116,0.799318314,-1.64256072,0.999914169,0.21164453,0.845282793,-1.592197537,0.999849677,0.592674911,0.950977087,-0.814970374,0.996917725,0.036497116,1.08828032,-0.599952936,0.989656687,0.741590083,1.398804545,-0.759910285,0.16801779,0.000606548,1.625283837,-0.271101981,0.236872822,0.754460573,1.705016971,-1.242324233,0.036497153,0.076731935,1.91559267,-0.639448524,0.047970228,0.786548376,1.822811604,-1.3822366,0.03910283,0.094108507,2.045271873,-0.748273134,0.052860688,0.736549437,1.805046558,-1.460310578,0.062408894,0.114872672,2.007369757,-0.858554482,0.07813406,0.7154966,1.761959791,-1.294655442,0.064391807,0.117451772,1.953634739,-0.700263202,0.078048728,0.558168352,1.91783154,-0.169633478,0.000790115,0.195957944,1.97451961,0.175998494,0.00049076,0.595735192,2.630297661,-0.047617286,0.000892714,0.274624765,2.681324959,0.583733559,0.000597476,0.661670923,3.295446157,0.901033759,0.000123867,0.353698045,3.344120026,1.42850697,3.22E-05,0.693445563,3.407968998,0.947776318,4.97E-05,0.36281991,3.455496311,1.496271849,9.31E-05,0.610577524,3.539658546,0.102525435,8.18E-05,0.419230461,3.587222099,0.654490411,0.000228755,-25,1,12,-2,37,-3,1
2,0.208126858,0.733681977,-1.668524146,0.99969846,0.23255381,0.630469024,-1.619869471,0.999606073,0.264832199,0.614002943,-1.620458364,0.999638617,0.292205632,0.598851085,-1.621010184,0.999598384,0.150092781,0.669402063,-1.597236633,0.999506176,0.122246429,0.681473792,-1.596179008,0.999424517,0.095088549,0.692388356,-1.596538901,0.999285996,0.335322887,0.605191052,-1.099027991,0.999711633,0.070612632,0.723472893,-0.951094985,0.999511957,0.287150145,0.798893392,-1.457454085,0.999814093,0.190888137,0.849737227,-1.416446924,0.999666572,0.581702471,0.938449621,-0.70115298,0.994876266,0.03118353,1.104651093,-0.496919692,0.981895685,0.735534787,1.399452686,-0.623394847,0.139517009,0.017373046,1.633525968,-0.221272826,0.161148399,0.722050607,1.714551091,-1.052188516,0.032162864,0.091015451,1.907033443,-0.643269539,0.032954026,0.750286043,1.841289282,-1.193068504,0.037076861,0.105587944,2.036251307,-0.775590777,0.038942788,0.697765708,1.819536209,-1.26177597,0.058862247,0.128964737,1.991542459,-0.867122471,0.058582202,0.678268969,1.773118496,-1.098818064,0.060728215,0.13348949,1.938341022,-0.700249076,0.059322532,0.560917258,1.930469275,-0.181022987,0.000742158,0.202299088,1.992076397,0.187353462,0.000447137,0.6142627,2.665567875,-0.042418737,0.001099575,0.292998582,2.718742371,0.552653253,0.00068493,0.679356098,3.325853825,0.87457341,0.000214301,0.369944811,3.377596378,1.388569593,4.70E-05,0.708231628,3.429329395,0.919259191,8.23E-05,0.379121244,3.482378244,1.454570055,0.000144026,0.627748251,3.570357561,0.077283718,0.000114336,0.438042164,3.616749763,0.608569443,0.00030397,-25,1,24,-4,49,-5,1
2,0.200662464,0.742786288,-1.801111937,0.999609649,0.223818898,0.636284471,-1.760098457,0.999492884,0.256482303,0.616500556,-1.760531425,0.999554634,0.283936352,0.599599957,-1.76110816,0.99951005,0.140428275,0.679962695,-1.741490364,0.999335349,0.112360798,0.692878067,-1.740254998,0.999212086,0.085418396,0.703392625,-1.740398765,0.998982966,0.328716487,0.605335832,-1.232550383,0.999665499,0.060990058,0.731197655,-1.096209645,0.999315917,0.281095684,0.801323533,-1.580746889,0.999779522,0.183836907,0.860923827,-1.543222547,0.9995538,0.581009269,0.935639203,-0.796165586,0.994930804,0.008303968,1.102104068,-0.608995378,0.978435338,0.736429214,1.390366673,-0.744164824,0.125312045,0.014312665,1.649351239,-0.253818721,0.126709074,0.706711054,1.718596816,-1.073490143,0.031943332,0.107296467,1.928633928,-0.629933238,0.024533765,0.736440539,1.847438097,-1.195305467,0.037155014,0.125990063,2.061148167,-0.733817339,0.030006563,0.678642571,1.827655673,-1.252413869,0.059549738,0.150905713,2.015690088,-0.828807473,0.045991864,0.659686744,1.779631376,-1.112848043,0.062499568,0.152280122,1.958628893,-0.684238553,0.047126874,0.555538893,1.934334874,-0.182503149,0.000633227,0.188392341,1.998354793,0.189224511,0.000365424,0.608121753,2.668915749,-0.006958547,0.000880053,0.282998085,2.719726086,0.69838798,0.000539638,0.672920465,3.331665993,0.978491783,0.000173848,0.354199082,3.38474369,1.670989752,3.52E-05,0.702599525,3.436442614,1.029915929,7.01E-05,0.364651382,3.492533207,1.75328505,0.000114465,0.618105829,3.59091711,0.171069741,9.37E-05,0.426169008,3.637375355,0.895865083,0.000247701,-25,1,26,-6,51,-7,1
2,0.199388027,0.746124625,-1.802561045,0.999572635,0.22337687,0.639739752,-1.764808059,0.999431074,0.256039262,0.619999766,-1.765207052,0.999508262,0.282961905,0.603069603,-1.765716791,0.999455214,0.138795167,0.682551324,-1.745706558,0.999248087,0.110903844,0.694900334,-1.74453032,0.999112248,0.084295459,0.704966664,-1.744662285,0.998830318,0.326544046,0.606767118,-1.250522852,0.999631643,0.060645919,0.731486559,-1.11727953,0.999208093,0.279570162,0.804108024,-1.587081432,0.999748468,0.182051748,0.863228917,-1.550114512,0.999462068,0.581897378,0.936792791,-0.804083943,0.994834244,0.00584893,1.097115636,-0.630191565,0.97587049,0.730652988,1.383310914,-0.630478561,0.117322221,0.01294262,1.634800673,-0.273067594,0.107524201,0.697905123,1.705129862,-0.95327127,0.035000924,0.109766282,1.919788241,-0.581196189,0.020297142,0.725972593,1.830316186,-1.064908743,0.040933762,0.126468807,2.052467823,-0.673323452,0.025737278,0.670917273,1.8075881,-1.12578845,0.065439217,0.152214661,2.00722146,-0.76855725,0.039916538,0.652396977,1.761945486,-0.992757976,0.069180407,0.154415086,1.950223923,-0.634335399,0.041379757,0.548975348,1.928177714,-0.170701116,0.000538904,0.180968106,1.991268516,0.177248627,0.000300698,0.599373758,2.663105726,-0.01290535,0.00072827,0.274417609,2.711737394,0.641565502,0.000443762,0.659101844,3.327085733,0.953482628,0.000147564,0.340884984,3.377935648,1.547754645,2.74E-05,0.686849594,3.431030989,1.002961874,6.13E-05,0.349993169,3.484944105,1.623387575,9.34E-05,0.604872704,3.585791111,0.157002583,8.13E-05,0.41341573,3.629709959,0.771818042,0.000212097,-25,1,29,-7,54,-8,1
2,0.199188188,0.746177256,-1.800226808,0.999566615,0.223237604,0.639838994,-1.76198101,0.999418139,0.256002367,0.620036066,-1.762377381,0.999499142,0.282991886,0.603107154,-1.762883425,0.999442875,0.138508856,0.682597399,-1.743599176,0.999230981,0.110616066,0.694912732,-1.742428422,0.999094963,0.084014341,0.704967737,-1.742561102,0.998800993,0.326538771,0.606801748,-1.246420145,0.999622345,0.060390867,0.731463194,-1.1171,0.999189734,0.279585421,0.804243863,-1.584447026,0.999739885,0.181896895,0.863359213,-1.548235178,0.999443471,0.581972957,0.936446726,-0.801181793,0.994783878,0.005993056,1.097094417,-0.640561461,0.975401819,0.729803741,1.38332808,-0.645328104,0.115866944,0.010155255,1.633981466,-0.28569752,0.105389848,0.695785344,1.704541564,-0.94796598,0.035550289,0.108691439,1.919107318,-0.598944545,0.019769,0.723842382,1.830024958,-1.056223869,0.041627917,0.125759572,2.052260637,-0.698141873,0.0251777,0.668310225,1.80717957,-1.116698265,0.066461384,0.15210253,2.007123232,-0.792402029,0.039095704,0.649976671,1.761305928,-0.986763358,0.070431449,0.154111758,1.950011969,-0.653140128,0.040673964,0.54889667,1.928070188,-0.163838655,0.000530824,0.18046163,1.991226673,0.170420617,0.00029437,0.599368691,2.663150311,0.024556633,0.000709376,0.274177969,2.711932421,0.645589113,0.000430909,0.659005284,3.327080965,1.00780797,0.000144315,0.340874016,3.378198862,1.554729223,2.64E-05,0.686429739,3.431212425,1.059944868,6.05E-05,0.350032121,3.485428333,1.629594803,9.09E-05,0.604979634,3.586540937,0.220719248,8.00E-05,0.413746536,3.63029933,0.77705735,0.000207428,-25,1,29,-7,54,-8,1
2,0.198853165,0.746193111,-1.77345717,0.99955523,0.223108649,0.639884889,-1.733646393,0.999399662,0.255957842,0.620063961,-1.734073997,0.999485672,0.282986581,0.603133202,-1.734602332,0.999426901,0.1381924,0.682625949,-1.714390397,0.999204516,0.110298179,0.69491905,-1.71323657,0.999064028,0.08374735,0.704966247,-1.713398695,0.998755932,0.326607049,0.606872678,-1.217066526,0.999611318,0.060409445,0.731448889,-1.080326438,0.999162555,0.279527098,0.804411113,-1.558281064,0.99973321,0.18163456,0.863464355,-1.520278931,0.999429464,0.582568586,0.936799884,-0.784500957,0.994728684,0.006052678,1.098066449,-0.616435885,0.975112021,0.729885101,1.390195608,-0.704035878,0.114224516,0.010086052,1.635678053,-0.285545975,0.103255987,0.695368171,1.704931974,-1.115562201,0.035474561,0.108434819,1.92022121,-0.664346695,0.019211832,0.72339648,1.83015883,-1.244670153,0.041574351,0.125298738,2.05398035,-0.774457574,0.024526633,0.666442513,1.807245255,-1.295974135,0.066380046,0.152115881,2.009243965,-0.86257422,0.038160153,0.648222089,1.761363268,-1.153587341,0.070465058,0.154049516,1.952043653,-0.717320561,0.03979164,0.548930228,1.932206511,-0.163030252,0.000530505,0.180504709,1.995504498,0.169666484,0.000292419,0.599395752,2.669615746,0.047782443,0.00069175,0.273839056,2.717865467,0.676420271,0.000418783,0.658805907,3.333122492,1.043932796,0.000140136,0.3404558,3.384120703,1.667893767,2.54E-05,0.686100006,3.438462257,1.09754324,5.93E-05,0.349643677,3.492329597,1.752486229,8.80E-05,0.604830861,3.593753338,0.251802593,7.80E-05,0.413801491,3.636940718,0.896188617,0.000201243,-25,1,27,-7,52,-8,1
2,0.195557088,0.749495447,-1.749657631,0.999581635,0.221778601,0.642629862,-1.710030317,0.999466002,0.256006241,0.621817887,-1.710521698,0.999533057,0.283396721,0.604593694,-1.711074233,0.999498308,0.135705322,0.686536193,-1.679429412,0.999273062,0.108198859,0.699052274,-1.678184271,0.999105215,0.081984475,0.709899306,-1.678387046,0.9988392,0.328885168,0.608191431,-1.195981264,0.999667704,0.059840214,0.737255931,-1.004718065,0.999243915,0.28039211,0.809088409,-1.537839651,0.999784887,0.180678338,0.870534897,-1.484043479,0.999529183,0.59948194,0.943874061,-0.803916276,0.994993508,0.033170883,1.113112688,-0.508464277,0.976174235,0.760809243,1.429186106,-0.86615479,0.101056665,0.015360099,1.650136948,-0.175693437,0.079059459,0.723284483,1.729879737,-1.362455249,0.033415008,0.098385379,1.926290989,-0.635494113,0.015489738,0.747667432,1.85185051,-1.520592093,0.041568078,0.111885488,2.056817055,-0.758353472,0.021419296,0.688087046,1.823442221,-1.569297314,0.067423537,0.140956908,2.008992195,-0.852069974,0.034430131,0.670745194,1.778276324,-1.404565215,0.070787027,0.145026565,1.954164267,-0.695040524,0.036549557,0.576989174,1.951230407,-0.20242016,0.000442031,0.207141444,2.019635916,0.20945394,0.000247851,0.633759618,2.704972267,0.022180486,0.000547442,0.301772952,2.761287689,0.802752376,0.000302933,0.695236623,3.370305777,1.072402716,9.39E-05,0.379547149,3.424826622,1.920137048,1.47E-05,0.724091351,3.47627759,1.131507158,4.18E-05,0.392450124,3.533265352,2.018593311,5.08E-05,0.641284466,3.632229567,0.264420629,5.11E-05,0.448679209,3.676196814,1.144618511,0.000131901,-25,1,28,-8,53,-9,1
2,0.196175948,0.745527387,-1.752468467,0.999635398,0.22279568,0.635490716,-1.706735373,0.999548674,0.256863475,0.614301264,-1.707396507,0.999589562,0.284077972,0.598001122,-1.70799613,0.999578118,0.136995733,0.681261241,-1.665698051,0.999382794,0.110823132,0.692121923,-1.664339304,0.999203622,0.084959827,0.701489747,-1.664612412,0.999001563,0.331644833,0.603206694,-1.174019456,0.999717116,0.064718761,0.729430199,-0.938135028,0.999338567,0.280987769,0.805065393,-1.537603021,0.999836504,0.182261527,0.861869633,-1.470995188,0.999637902,0.605697036,0.945099831,-0.832728684,0.995386183,0.036396198,1.100667715,-0.437774569,0.978109002,0.771068931,1.449107766,-0.975678563,0.110337049,0.009859662,1.63066709,-0.220029145,0.07576701,0.743718088,1.762468696,-1.547310114,0.032076716,0.093550012,1.912479997,-0.926131546,0.013662313,0.771895766,1.893178105,-1.73851037,0.040017333,0.105363443,2.049330473,-1.09207201,0.019019559,0.709808171,1.866659522,-1.790331483,0.06602405,0.139570504,2.000936747,-1.183610797,0.031080527,0.691030324,1.817368269,-1.591997862,0.068253234,0.143239111,1.946826339,-0.991716981,0.033457469,0.584201515,1.960260272,-0.221657038,0.000426973,0.212974235,2.023400784,0.228755668,0.000250659,0.636842966,2.715655327,0.083869085,0.000522588,0.29741168,2.7646451,0.891144395,0.000282026,0.698058188,3.386570692,1.206948996,8.21E-05,0.375451475,3.435293674,2.092284203,1.27E-05,0.726120949,3.49451375,1.270370007,3.60E-05,0.38931185,3.542727232,2.197367668,4.39E-05,0.642137408,3.650291681,0.366635799,4.15E-05,0.444373041,3.691119432,1.29687047,0.000112421,-25,1,30,-8,55,-9,1
2,0.196155697,0.744918466,-1.747416258,0.999644339,0.222852185,0.634566367,-1.699919701,0.999557972,0.256977856,0.613669753,-1.700593352,0.999596,0.284267724,0.59766978,-1.701191306,0.999585688,0.137004644,0.680038333,-1.658614874,0.999395788,0.110867009,0.690589309,-1.657277346,0.99921906,0.084977463,0.699420929,-1.657561541,0.999025226,0.332481116,0.603182435,-1.164950609,0.999720275,0.064867444,0.72690177,-0.92811048,0.999350429,0.280888379,0.80497092,-1.532801747,0.999840677,0.1822391,0.860642374,-1.4660151,0.999648988,0.606531024,0.947332144,-0.826993287,0.995349109,0.036351684,1.103588939,-0.427811325,0.978443801,0.774481654,1.457075238,-0.976494968,0.110529363,0.006875459,1.638770938,-0.226858377,0.075939737,0.745260656,1.769695401,-1.561614633,0.03196035,0.090176858,1.920066714,-0.960352242,0.013882804,0.773154676,1.900687099,-1.757807493,0.039830703,0.101257622,2.057087421,-1.129281878,0.019286836,0.709819317,1.873351455,-1.810368299,0.065820135,0.13801074,2.006729603,-1.221406221,0.031600386,0.691232085,1.823889017,-1.607055664,0.068068668,0.141782463,1.952883363,-1.026676416,0.03401323,0.584752083,1.970822692,-0.222581714,0.00042533,0.212815359,2.032844067,0.229702145,0.000251987,0.637102067,2.729713917,0.089692242,0.000507913,0.297219455,2.777476072,0.898807168,0.000273842,0.698220134,3.40029788,1.224571228,7.89E-05,0.374682218,3.446777582,2.118400574,1.22E-05,0.726405919,3.509955406,1.288968205,3.46E-05,0.388549358,3.555413485,2.225012302,4.23E-05,0.642106116,3.661545515,0.383502334,4.00E-05,0.4432908,3.700418711,1.321491361,0.000109468,-25,1,27,-9,52,-10,1
0,0.483507484,0.695102632,-1.546660423,0.999957204,0.519953847,0.594613194,-1.474568844,0.999939263,0.544884324,0.589054048,-1.474873781,0.999935508,0.566884577,0.5852229,-1.475053549,0.999933362,0.425736576,0.60761863,-1.450927019,0.999928713,0.392998308,0.610259473,-1.44936347,0.999910355,0.369479656,0.613305807,-1.449556828,0.999900699,0.608008385,0.608166397,-0.894049466,0.999940455,0.342778534,0.651878893,-0.745683789,0.99992764,0.533762515,0.783105075,-1.329091072,0.999977469,0.433503956,0.795776188,-1.289856911,0.999964416,0.790548563,0.980259299,-0.593862474,0.998685539,0.237749696,1.024759769,-0.348850101,0.998005271,0.903026938,1.465540767,-0.666694522,0.177658126,0.146585107,1.516456604,-0.305342853,0.336573184,0.871034622,1.784322619,-1.222281218,0.044950578,0.151135579,1.749322891,-1.106719255,0.076938063,0.892374873,1.912037492,-1.402362466,0.050955575,0.128011987,1.86615324,-1.292628884,0.091547042,0.843990028,1.889481425,-1.474882126,0.082223214,0.164999619,1.816536427,-1.415105343,0.141937301,0.826507688,1.842828035,-1.27996099,0.082625255,0.180571824,1.774408579,-1.186129808,0.141082421,0.704155684,1.928005099,-0.21012032,0.000604088,0.33482033,1.939460874,0.217395753,0.00051737,0.696787059,2.688233376,-0.182506233,0.000234796,0.360766441,2.708375692,0.768574655,0.000115374,0.693339109,3.358970642,0.685914278,5.83E-05,0.367527425,3.369143963,1.791848898,6.95E-06,0.708921611,3.459948301,0.716277003,2.68E-05,0.362953961,3.468310833,1.873676062,2.79E-05,0.618814349,3.585335732,-0.229122847,4.18E-05,0.413905054,3.597817421,0.932788849,8.16E-05,-25,1,-1,-11,24,-12,2
0,0.462810457,0.70546931,-1.646186471,0.999977887,0.507940769,0.600726247,-1.561714411,0.999969244,0.534542143,0.594884932,-1.561896443,0.999964356,0.557051003,0.59032923,-1.561915517,0.99996388,0.407769293,0.610623538,-1.548672795,0.999966562,0.382259548,0.611620307,-1.547319293,0.999958336,0.362558544,0.613778472,-1.5475806,0.999956369,0.598705888,0.61669594,-0.924483001,0.999963284,0.335193902,0.651524901,-0.835412979,0.999963522,0.523298144,0.795697808,-1.408438087,0.999984622,0.415319771,0.802619994,-1.384078979,0.999978006,0.787819982,0.996604502,-0.558297575,0.997881114,0.212861657,1.022406101,-0.448230833,0.997732162,0.89154017,1.516091228,-0.579342484,0.127692357,0.107906938,1.561167002,-0.669514477,0.308777273,0.869003892,1.799654603,-1.089614153,0.043124776,0.138024077,1.636407375,-1.698052168,0.099263914,0.890461147,1.921632886,-1.243093848,0.056122139,0.131631806,1.705064178,-1.911018372,0.123469293,0.844605803,1.884431362,-1.317278266,0.089948125,0.159784585,1.638396382,-1.981044531,0.185429648,0.826330364,1.842022419,-1.144202471,0.090445504,0.171859935,1.619686127,-1.760647535,0.182807967,0.682706475,1.989165902,-0.179351389,0.000422986,0.303122938,2.003601313,0.186880827,0.000366145,0.678580403,2.751416683,-0.222749978,0.000168081,0.336419344,2.776129484,0.616589665,7.74E-05,0.676071823,3.426923513,0.57982105,5.06E-05,0.340439022,3.44306016,1.583671808,5.24E-06,0.69064492,3.530142307,0.601502419,2.36E-05,0.334037066,3.545888662,1.658509254,2.06E-05,0.604999959,3.656536102,-0.349179357,3.66E-05,0.389745623,3.669897556,0.711271286,7.95E-05,-25,1,2,-14,27,-15,2
0,0.448278129,0.709125161,-1.646450043,0.99998039,0.491636604,0.603716075,-1.562741041,0.999972403,0.521663547,0.597584426,-1.562955737,0.999966621,0.541507125,0.593019426,-1.562991023,0.999966085,0.396013081,0.614691794,-1.544893026,0.999971688,0.372546405,0.615286231,-1.543485522,0.99996525,0.351282775,0.617513478,-1.543836594,0.999964416,0.58683455,0.618121266,-0.928763688,0.99996537,0.327761501,0.652993619,-0.813052058,0.999968231,0.512557745,0.797860503,-1.41027689,0.999984145,0.403986394,0.804600179,-1.378492832,0.999977648,0.786759913,0.998415172,-0.527647376,0.997259259,0.209102601,1.023951292,-0.44840169,0.997244537,0.896104336,1.515169978,-0.462593794,0.11684563,0.110478424,1.564929128,-0.738181233,0.293074965,0.877287686,1.803741455,-0.859099746,0.044206232,0.138301998,1.723125458,-1.889763117,0.096749157,0.897788525,1.928076506,-0.988939941,0.05844919,0.129468888,1.82735002,-2.122594357,0.123977832,0.855172038,1.89199245,-1.064017296,0.093862735,0.163068384,1.762779355,-2.202491999,0.187365785,0.836755753,1.848939538,-0.909825444,0.094409458,0.174771354,1.730897188,-1.96006608,0.184914574,0.687008262,2.001241207,-0.177793533,0.000367705,0.304338664,2.017889261,0.18524383,0.000315233,0.687078118,2.767895937,-0.198956087,0.000162065,0.340022445,2.795556784,0.613042772,6.91E-05,0.693255961,3.447574139,0.606818259,4.57E-05,0.34880358,3.467049122,1.582751274,4.68E-06,0.710452497,3.550341368,0.627937973,2.09E-05,0.343306482,3.570788622,1.65971601,1.75E-05,0.620308638,3.684126377,-0.322300255,3.40E-05,0.400647014,3.698708057,0.719679236,7.49E-05,-25,1,5,-13,30,-14,2
0,0.446279347,0.710172892,-1.645107269,0.999981046,0.489823669,0.605042279,-1.561557889,0.999973357,0.520214617,0.598915339,-1.561775684,0.999967515,0.540159583,0.594353139,-1.561819553,0.999967039,0.394449532,0.615653098,-1.543877006,0.99997282,0.371056199,0.616066992,-1.542472124,0.999966562,0.349457175,0.618196249,-1.542821407,0.999965847,0.585827291,0.618859529,-0.928134799,0.999966323,0.326633781,0.653240323,-0.807457805,0.999969184,0.511128783,0.799023926,-1.409211874,0.999984503,0.40233621,0.805536389,-1.377597213,0.999978065,0.787046313,0.998619378,-0.528910041,0.997254729,0.207725093,1.025223374,-0.44524765,0.997233808,0.898295283,1.51566112,-0.485508054,0.116339967,0.108301803,1.570387721,-0.751446962,0.294685692,0.880724251,1.803883672,-0.894773126,0.045082513,0.137422383,1.695913196,-1.928193688,0.101904921,0.901894271,1.928079963,-1.007198572,0.059825875,0.129056677,1.772693634,-2.156307697,0.129447907,0.858526528,1.891893029,-1.07071054,0.096152738,0.162086368,1.705417752,-2.221122503,0.194427356,0.83987838,1.848935008,-0.935712636,0.096670598,0.174179822,1.685423136,-1.992026925,0.191938043,0.689142704,2.002098799,-0.180676222,0.000357997,0.305028617,2.018741369,0.187980443,0.000307755,0.689271808,2.770014286,-0.159511775,0.000160473,0.342392534,2.797100544,0.681089818,6.83E-05,0.69457233,3.449947596,0.696698189,4.48E-05,0.349840909,3.468379021,1.741687059,4.58E-06,0.711609125,3.552109241,0.722804964,2.03E-05,0.344225526,3.571487904,1.82857132,1.69E-05,0.622024834,3.686663389,-0.225305229,3.30E-05,0.400891244,3.700714111,0.881854415,7.33E-05,-25,1,5,-13,30,-14,2
0,0.444702387,0.710576653,-1.644227386,0.999981761,0.488360107,0.605652869,-1.560787559,0.99997437,0.51907146,0.5995242,-1.561008096,0.999968648,0.539212227,0.594975352,-1.561055183,0.999968171,0.393141121,0.616084337,-1.543676853,0.999974012,0.369843036,0.61638397,-1.542271495,0.999967992,0.347891331,0.61846137,-1.542620659,0.999967396,0.585228324,0.61919409,-0.925907433,0.999967575,0.32571429,0.653409302,-0.800506234,0.999970257,0.50997436,0.799535811,-1.408838272,0.99998498,0.400803655,0.806096375,-1.376197219,0.999978602,0.787154734,0.998977304,-0.529821515,0.997266293,0.20589444,1.027213454,-0.444533497,0.997241676,0.899122596,1.516271949,-0.490275204,0.116420694,0.106365941,1.571167827,-0.819236934,0.299566299,0.881241918,1.804009318,-0.91110754,0.046417784,0.134988636,1.666859508,-2.061416149,0.109916031,0.902316391,1.928108573,-1.032807112,0.061687246,0.126412734,1.730673432,-2.298928976,0.137737185,0.858789146,1.891767979,-1.099972486,0.09909267,0.158424154,1.662694812,-2.35747385,0.205046564,0.840194821,1.848911524,-0.956173301,0.099559575,0.171406731,1.647794485,-2.124727964,0.202301994,0.689954698,2.003836632,-0.181281179,0.000356754,0.305140704,2.020055532,0.188528448,0.000307462,0.689433753,2.771961927,-0.159281731,0.000163556,0.342426926,2.798745871,0.686313987,6.87E-05,0.694854438,3.452672482,0.684675634,4.51E-05,0.349977553,3.469666719,1.728346229,4.54E-06,0.711941838,3.554954767,0.709232569,2.03E-05,0.344387889,3.572159767,1.812111497,1.66E-05,0.62251395,3.688217402,-0.241445452,3.27E-05,0.400901973,3.702367306,0.865928173,7.27E-05,-25,1,6,-14,31,-15,2
0,0.441588819,0.714528501,-1.555238843,0.999985635,0.485584885,0.611336291,-1.466034889,0.999979496,0.516353071,0.605604112,-1.466364145,0.999975324,0.53681463,0.601519346,-1.466481805,0.999973774,0.391026676,0.619385481,-1.451345801,0.999979734,0.3674227,0.618723989,-1.449971795,0.999976277,0.345109284,0.620052934,-1.450340986,0.999974966,0.582268775,0.623835385,-0.806996942,0.999975145,0.323086828,0.654025078,-0.70930326,0.999975562,0.505869091,0.80589515,-1.310020447,0.999987125,0.397104681,0.810085297,-1.284008265,0.999979734,0.78601706,1.00033772,-0.423377097,0.997315586,0.195466191,1.030286312,-0.376662552,0.996906519,0.905016065,1.507578135,-0.430369079,0.122337617,0.067211047,1.556219339,-0.98966372,0.373559326,0.88583529,1.803176522,-0.8159796,0.071423449,0.098316297,1.496461034,-2.410972118,0.270602942,0.905309856,1.928902388,-0.926607966,0.09349142,0.090564497,1.514527678,-2.670046329,0.287987083,0.862178504,1.888608932,-0.994051635,0.146489143,0.116394199,1.44760251,-2.691832304,0.373363853,0.844349086,1.847403169,-0.860576034,0.144013867,0.133998528,1.452175021,-2.463269711,0.364264101,0.690843463,2.009562492,-0.162480131,0.000436987,0.298780769,2.024455309,0.169005588,0.000378653,0.689801395,2.782030582,-0.134223044,0.000296811,0.333417505,2.808221102,0.666571259,0.000123591,0.698657811,3.46475482,0.702126443,7.11E-05,0.346262664,3.485263348,1.728410363,7.08E-06,0.710999072,3.568187714,0.725593984,2.78E-05,0.342069745,3.5863204,1.811179399,1.81E-05,0.639382243,3.696135759,-0.234444946,4.20E-05,0.396301895,3.715408087,0.844895005,9.12E-05,-25,1,6,-14,31,-15,2
0,0.441584408,0.714557946,-1.568081975,0.999985814,0.485556751,0.611359,-1.478030205,0.999979615,0.516304135,0.605647445,-1.478287101,0.999975443,0.53677547,0.60159421,-1.478346586,0.999973834,0.391024888,0.619421184,-1.46550703,0.999979973,0.367412567,0.618755579,-1.464203954,0.999976695,0.345103443,0.620073318,-1.464584231,0.999975383,0.582180083,0.623951614,-0.823651135,0.999975264,0.322990537,0.654153407,-0.738066494,0.999975801,0.505856514,0.805915594,-1.325392246,0.999987066,0.397038758,0.810113132,-1.302723765,0.999979496,0.785601676,1.000488281,-0.43219623,0.997263432,0.195244744,1.031203985,-0.410405099,0.996854126,0.905331254,1.505289197,-0.339663565,0.123176955,0.071229242,1.556240439,-0.973001182,0.375987411,0.886240304,1.798303962,-0.625577986,0.072510101,0.100864626,1.502381563,-2.276977062,0.277488798,0.905608475,1.922727585,-0.70848304,0.094671063,0.092886209,1.523517609,-2.520165682,0.295066237,0.863448441,1.88257277,-0.783656716,0.148159698,0.117635846,1.456906438,-2.548663616,0.381720811,0.845608115,1.841925263,-0.669869065,0.14581044,0.135223061,1.460173249,-2.329104424,0.372155219,0.690690815,2.008366346,-0.15751785,0.000432955,0.298750758,2.024013519,0.164149761,0.000375286,0.689839482,2.780515432,-0.180122033,0.000295611,0.333594352,2.80759716,0.584057748,0.000123025,0.698826432,3.464693785,0.59950912,7.08E-05,0.34640193,3.485083342,1.523042321,7.06E-06,0.711428046,3.568079948,0.61641705,2.76E-05,0.342110455,3.586261272,1.593294859,1.80E-05,0.639370322,3.695683002,-0.346550077,4.22E-05,0.397385806,3.715307713,0.636250019,9.13E-05,-25,1,5,-15,30,-16,2
